pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pt7_X,pt7_Y,pt7_Z
12.053549,3.980128,18.752375,12.953523,4.097669,18.681454,12.789944,3.96848,17.975429,12.565236,1.743775,16.311496,13.414688,1.65702,15.366856,12.466882,0.584041,15.69594,NaN,NaN,NaN
12.010544,3.926835,18.852801,12.970534,4.117598,18.571007,12.760974,4.039954,17.952725,12.549616,1.611785,16.43316,13.426633,1.599345,15.485731,12.456102,0.533347,15.709641,NaN,NaN,NaN
12.010544,3.926835,18.852801,12.970534,4.117598,18.571007,12.760974,4.039954,17.952725,12.549616,1.611785,16.43316,13.426633,1.599345,15.485731,12.455465,0.534374,15.708163,NaN,NaN,NaN
12.010544,3.926835,18.852801,12.970534,4.117598,18.571007,12.760974,4.039954,17.952725,12.548979,1.612802,16.431679,13.426633,1.599345,15.485731,12.455465,0.534374,15.708163,NaN,NaN,NaN
12.010544,3.926835,18.852801,12.970534,4.117598,18.571007,12.760974,4.039954,17.952725,12.549616,1.611785,16.43316,13.426633,1.599345,15.485731,12.455299,0.533513,15.708228,NaN,NaN,NaN
12.010544,3.926835,18.852801,12.970534,4.117598,18.571007,12.760974,4.039954,17.952725,12.548979,1.612802,16.431679,13.426633,1.599345,15.485731,12.455465,0.534374,15.708163,NaN,NaN,NaN
12.01051,3.927355,18.853262,12.970501,4.118118,18.571464,12.76094,4.040469,17.953186,12.548979,1.612802,16.431679,13.426633,1.599345,15.485731,12.455465,0.534374,15.708163,NaN,NaN,NaN
12.01051,3.927355,18.853262,12.970501,4.118118,18.571464,12.76094,4.040469,17.953186,12.548979,1.612802,16.431679,13.426633,1.599345,15.485731,12.455465,0.534374,15.708163,NaN,NaN,NaN
12.011478,3.929206,18.851523,12.9713,4.119126,18.569784,12.761899,4.042319,17.951454,12.548979,1.612802,16.431679,13.426633,1.599345,15.485731,12.455465,0.534374,15.708163,NaN,NaN,NaN
12.011351,3.927841,18.851124,12.971939,4.118131,18.571279,12.762375,4.04048,17.953006,12.548979,1.612802,16.431679,13.426633,1.599345,15.485731,12.455465,0.534374,15.708163,NaN,NaN,NaN
12.011951,3.927361,18.853088,12.971939,4.118131,18.571279,12.762409,4.039964,17.952545,12.548979,1.612802,16.431679,13.426672,1.598838,15.485264,12.455465,0.534374,15.708163,NaN,NaN,NaN
12.012145,3.927685,18.852565,12.97293,4.119464,18.569081,12.762569,4.04081,17.952481,12.548979,1.612802,16.431679,13.427274,1.598333,15.487196,12.455465,0.534374,15.708163,NaN,NaN,NaN
12.012112,3.928205,18.853026,12.972097,4.118975,18.571217,12.762535,4.041325,17.952942,12.549616,1.611785,16.43316,13.427274,1.598333,15.487196,12.456102,0.533347,15.709641,NaN,NaN,NaN
12.012919,3.929211,18.851349,12.973535,4.118988,18.571032,12.76397,4.041336,17.952762,12.550415,1.612808,16.431513,13.427462,1.599861,15.483625,12.455465,0.534374,15.708163,NaN,NaN,NaN
12.012919,3.929211,18.851349,12.973535,4.118988,18.571032,12.76397,4.041336,17.952762,12.550453,1.612296,16.431045,13.428064,1.599357,15.485557,12.456901,0.534377,15.708003,NaN,NaN,NaN
12.013552,3.928211,18.852852,12.973535,4.118988,18.571032,12.76397,4.041336,17.952762,12.550453,1.612296,16.431045,13.428103,1.59885,15.48509,12.456941,0.533868,15.707532,NaN,NaN,NaN
12.01436,3.929217,18.851175,12.974973,4.119002,18.570847,12.765406,4.041347,17.952582,12.550453,1.612296,16.431045,13.427939,1.597991,15.485156,12.456941,0.533868,15.707532,NaN,NaN,NaN
12.015154,3.929061,18.852616,12.974973,4.119002,18.570847,12.765406,4.041347,17.952582,12.550453,1.612296,16.431045,13.427939,1.597991,15.485156,12.456941,0.533868,15.707532,NaN,NaN,NaN
